		"Breast Cancer"
"Long-Term Trends in SEER Incidence Rates, 1975-2016"

Sex,Race/Ethnicity,Age,"Rate Type",Year,"Age-adjusted (AA) Rate per 100,000","AA Rate Lower Confidence Interval","AA Rate Upper Confidence Interval","Trend Year Range","Annual Percent Change (APC) (%)","APC Lower Confidence Interval (%)","APC Upper Confidence Interval (%)","Trend Direction"
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1975,105.0777,102.9622,107.2246,1975-1980,-0.5472,-1.8686,0.7920,Stable
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1976,101.9546,99.8792,104.0612,1980-1987,3.9722,3.0317,4.9212,"Trend is Rising"
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1977,100.7901,98.7405,102.8706,1987-1994,-0.1642,-0.9614,0.6394,Stable
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1978,100.6021,98.5705,102.6639,1994-1999,1.7686,0.3747,3.1818,"Trend is Rising"
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1979,102.0826,100.0563,104.1386,1999-2004,-2.2434,-3.5510,-0.9180,"Trend is Falling"
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1980,102.2335,100.2227,104.2735,2004-2016,0.2661,0.0258,0.5069,"Trend is Rising"
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1981,106.3503,104.3118,108.4178
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1982,106.4976,104.4716,108.5522
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1983,111.1109,109.0613,113.1886
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1984,115.9882,113.9092,118.0949
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1985,124.2702,122.1344,126.4332
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1986,126.8404,124.7026,129.0050
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1987,134.5069,132.3296,136.7104
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1988,131.3926,129.2604,133.5507
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1989,127.3002,125.2183,129.4075
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1990,131.9087,129.8072,134.0352
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1991,133.8836,131.7856,136.0063
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1992,132.1165,130.0597,134.1973
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1993,129.2280,127.2157,131.2639
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1994,131.0083,129.0003,133.0396
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1995,132.7281,130.7273,134.7518
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1996,133.8274,131.8339,135.8434
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1997,138.0887,136.0868,140.1126
Female,"All Races (includes Hispanic)","All Ages","Observed Rates",1998,141.4789,139.4717,143.5078
